gender;f;a0;a1;a2;p0;p1;q0;q1;agebound;l0;l1;m0;m1;s0;s1
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;60.5;-0.000000000000000888;-0.000000000000000888;-0.186087303;-0.18882238;0.0000468;0.0000471
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;60.75;-0.000000000000000888;-0.000000000000000888;-0.18882238;-0.19156272;0.0000471;0.0000475
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;61;-0.000000000000000888;-0.000000000000000888;-0.19156272;-0.194308047;0.0000475;0.0000479
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;61.25;-0.000000000000000888;-0.000000000000000888;-0.194308047;-0.197058086;0.0000479;0.0000483
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;61.5;-0.000000000000000888;-0.000000000000000888;-0.197058086;-0.199812571;0.0000483;0.0000487
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;61.75;-0.000000000000000888;-0.000000000000000888;-0.199812571;-0.202571241;0.0000487;0.0000491
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;62;-0.000000000000000888;-0.000000000000000888;-0.202571241;-0.205333842;0.0000491;0.0000495
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;62.25;-0.000000000000000888;-0.000000000000000888;-0.205333842;-0.208100122;0.0000495;0.0000498
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;62.5;-0.000000000000000888;-0.000000000000000888;-0.208100122;-0.210869838;0.0000498;0.0000502
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;62.75;-0.000000000000000888;-0.000000000000000888;-0.210869838;-0.213642751;0.0000502;0.0000506
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;63;-0.000000000000000888;-0.000000000000000888;-0.213642751;-0.216418625;0.0000506;0.000051
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;63.25;-0.000000000000000888;-0.000000000000000888;-0.216418625;-0.219197233;0.000051;0.0000513
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;63.5;-0.000000000000000888;-0.000000000000000888;-0.219197233;-0.221978349;0.0000513;0.0000517
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;63.75;-0.000000000000000888;-0.000000000000000888;-0.221978349;-0.224761755;0.0000517;0.0000521
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;64;-0.000000000000000888;-0.000000000000000888;-0.224761755;-0.227547236;0.0000521;0.0000525
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;64.25;-0.000000000000000888;-0.000000000000000888;-0.227547236;-0.230334581;0.0000525;0.0000528
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;64.5;-0.000000000000000888;-0.000000000000000888;-0.230334581;-0.233123585;0.0000528;0.0000532
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;64.75;-0.000000000000000888;-0.000000000000000888;-0.233123585;-0.235914047;0.0000532;0.0000535
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;65;-0.000000000000000888;-0.000000000000000888;-0.235914047;-0.238705769;0.0000535;0.0000539
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;65.25;-0.000000000000000888;-0.000000000000000888;-0.238705769;-0.24149856;0.0000539;0.0000543
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;65.5;-0.000000000000000888;-0.000000000000000888;-0.24149856;-0.24429223;0.0000543;0.0000546
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;65.75;-0.000000000000000888;-0.000000000000000888;-0.24429223;-0.247086595;0.0000546;0.000055
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;66;-0.000000000000000888;-0.000000000000000888;-0.247086595;-0.249881474;0.000055;0.0000553
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;66.25;-0.000000000000000888;-0.000000000000000888;-0.249881474;-0.252676691;0.0000553;0.0000557
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;66.5;-0.000000000000000888;-0.000000000000000888;-0.252676691;-0.255472072;0.0000557;0.000056
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;66.75;-0.000000000000000888;-0.000000000000000888;-0.255472072;-0.258267448;0.000056;0.0000564
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;67;-0.000000000000000888;-0.000000000000000888;-0.258267448;-0.261062652;0.0000564;0.0000567
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;67.25;-0.000000000000000888;-0.000000000000000888;-0.261062652;-0.26385752;0.0000567;0.0000571
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;67.5;-0.000000000000000888;-0.000000000000000888;-0.26385752;-0.266651891;0.0000571;0.0000574
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;67.75;-0.000000000000000888;-0.000000000000000888;-0.266651891;-0.269445606;0.0000574;0.0000577
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;68;-0.000000000000000888;-0.000000000000000888;-0.269445606;-0.272238511;0.0000577;0.0000581
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;68.25;-0.000000000000000888;-0.000000000000000888;-0.272238511;-0.275030455;0.0000581;0.0000584
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;68.5;-0.000000000000000888;-0.000000000000000888;-0.275030455;-0.27782129;0.0000584;0.0000588
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;68.75;-0.000000000000000888;-0.000000000000000888;-0.27782129;-0.28061087;0.0000588;0.0000591
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;69;-0.000000000000000888;-0.000000000000000888;-0.28061087;-0.283399055;0.0000591;0.0000594
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;69.25;-0.000000000000000888;-0.000000000000000888;-0.283399055;-0.286185705;0.0000594;0.0000598
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;69.5;-0.000000000000000888;-0.000000000000000888;-0.286185705;-0.288970685;0.0000598;0.0000601
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;69.75;-0.000000000000000888;-0.000000000000000888;-0.288970685;-0.291753863;0.0000601;0.0000604
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;70;-0.000000000000000888;-0.000000000000000888;-0.291753863;-0.294535107;0.0000604;0.0000608
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;70.25;-0.000000000000000888;-0.000000000000000888;-0.294535107;-0.297314291;0.0000608;0.0000611
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;70.5;-0.000000000000000888;-0.000000000000000888;-0.297314291;-0.300091291;0.0000611;0.0000614
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;70.75;-0.000000000000000888;-0.000000000000000888;-0.300091291;-0.302865985;0.0000614;0.0000617
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;71;-0.000000000000000888;-0.000000000000000888;-0.302865985;-0.305638254;0.0000617;0.0000621
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;71.25;-0.000000000000000888;-0.000000000000000888;-0.305638254;-0.308407981;0.0000621;0.0000624
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;71.5;-0.000000000000000888;-0.000000000000000888;-0.308407981;-0.311175053;0.0000624;0.0000627
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;71.75;-0.000000000000000888;-0.000000000000000888;-0.311175053;-0.313939358;0.0000627;0.000063
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;72;-0.000000000000000888;-0.000000000000000888;-0.313939358;-0.316700786;0.000063;0.0000633
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;72.25;-0.000000000000000888;-0.000000000000000888;-0.316700786;-0.319459232;0.0000633;0.0000636
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;72.5;-0.000000000000000888;-0.000000000000000888;-0.319459232;-0.322214591;0.0000636;0.000064
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;72.75;-0.000000000000000888;-0.000000000000000888;-0.322214591;-0.324966761;0.000064;0.0000643
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;73;-0.000000000000000888;-0.000000000000000888;-0.324966761;-0.327715642;0.0000643;0.0000646
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;73.25;-0.000000000000000888;-0.000000000000000888;-0.327715642;-0.330461136;0.0000646;0.0000649
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;73.5;-0.000000000000000888;-0.000000000000000888;-0.330461136;-0.333203147;0.0000649;0.0000652
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;73.75;-0.000000000000000888;-0.000000000000000888;-0.333203147;-0.335941584;0.0000652;0.0000655
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;74;-0.000000000000000888;-0.000000000000000888;-0.335941584;-0.338676353;0.0000655;0.0000658
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;74.25;-0.000000000000000888;-0.000000000000000888;-0.338676353;-0.341407366;0.0000658;0.0000661
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;74.5;-0.000000000000000888;-0.000000000000000888;-0.341407366;-0.344134535;0.0000661;0.0000664
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;74.75;-0.000000000000000888;-0.000000000000000888;-0.344134535;-0.346857776;0.0000664;0.0000667
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;75;-0.000000000000000888;-0.000000000000000888;-0.346857776;-0.349577004;0.0000667;0.000067
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;75.25;-0.000000000000000888;-0.000000000000000888;-0.349577004;-0.352292137;0.000067;0.0000673
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;75.5;-0.000000000000000888;-0.000000000000000888;-0.352292137;-0.355003097;0.0000673;0.0000676
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;75.75;-0.000000000000000888;-0.000000000000000888;-0.355003097;-0.357709804;0.0000676;0.0000679
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;76;-0.000000000000000888;-0.000000000000000888;-0.357709804;-0.360412184;0.0000679;0.0000682
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;76.25;-0.000000000000000888;-0.000000000000000888;-0.360412184;-0.36311016;0.0000682;0.0000685
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;76.5;-0.000000000000000888;-0.00000000000000178;-0.36311016;-0.365803661;0.0000685;0.0000688
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;76.75;-0.00000000000000178;-0.000000000000000888;-0.365803661;-0.368492615;0.0000688;0.0000691
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;77;-0.000000000000000888;-0.000000000000000888;-0.368492615;-0.371176951;0.0000691;0.0000694
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;77.25;-0.000000000000000888;-0.000000000000000888;-0.371176951;-0.373856603;0.0000694;0.0000697
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;77.5;-0.000000000000000888;-0.000000000000000888;-0.373856603;-0.376531505;0.0000697;0.00007
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;77.75;-0.000000000000000888;-0.00000000000000178;-0.376531505;-0.379201594;0.00007;0.0000703
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;78;-0.00000000000000178;-0.000000000000000888;-0.379201594;-0.381866808;0.0000703;0.0000706
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;78.25;-0.000000000000000888;-0.000000000000000888;-0.381866808;-0.384527086;0.0000706;0.0000709
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;78.5;-0.000000000000000888;-0.000000000000000888;-0.384527086;-0.387182374;0.0000709;0.0000712
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;78.75;-0.000000000000000888;-0.000000000000000888;-0.387182374;-0.389832613;0.0000712;0.0000714
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;79;-0.000000000000000888;-0.00000000000000178;-0.389832613;-0.392477746;0.0000714;0.0000717
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;79.25;-0.00000000000000178;-0.00000000000000178;-0.392477746;-0.395117718;0.0000717;0.000072
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;79.5;-0.00000000000000178;-0.000000000000000888;-0.395117718;-0.397752475;0.000072;0.0000723
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;79.75;-0.000000000000000888;-0.000000000000000888;-0.397752475;-0.400381964;0.0000723;0.0000726
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;80;-0.000000000000000888;-0.000000000000000888;-0.400381964;-0.403006134;0.0000726;0.0000729
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;80.25;-0.000000000000000888;-0.000000000000000888;-0.403006134;-0.405624935;0.0000729;0.0000731
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;80.5;-0.000000000000000888;-0.000000000000000888;-0.405624935;-0.408238325;0.0000731;0.0000734
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;80.75;-0.000000000000000888;-0.000000000000000888;-0.408238325;-0.410846269;0.0000734;0.0000737
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;81;-0.000000000000000888;-0.00000000000000178;-0.410846269;-0.413448729;0.0000737;0.000074
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;81.25;-0.00000000000000178;-0.000000000000000888;-0.413448729;-0.416045643;0.000074;0.0000743
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;81.5;-0.000000000000000888;-0.00000000000000178;-0.416045643;-0.418636929;0.0000743;0.0000745
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;81.75;-0.00000000000000178;-0.000000000000000888;-0.418636929;-0.421222508;0.0000745;0.0000748
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;82;-0.000000000000000888;-0.00000000000000178;-0.421222508;-0.423802335;0.0000748;0.0000751
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;82.25;-0.00000000000000178;-0.000000000000000888;-0.423802335;-0.426376439;0.0000751;0.0000754
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;82.5;-0.000000000000000888;-0.00000000000000178;-0.426376439;-0.428944864;0.0000754;0.0000756
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;82.75;-0.00000000000000178;-0.000000000000000888;-0.428944864;-0.431507647;0.0000756;0.0000759
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;83;-0.000000000000000888;-0.000000000000000888;-0.431507647;-0.434064831;0.0000759;0.0000762
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;83.25;-0.000000000000000888;-0.000000000000000888;-0.434064831;-0.436616426;0.0000762;0.0000764
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;83.5;-0.000000000000000888;-0.000000000000000888;-0.436616426;-0.439162348;0.0000764;0.0000767
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;83.75;-0.000000000000000888;-0.000000000000000888;-0.439162348;-0.441702488;0.0000767;0.000077
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;84;-0.000000000000000888;-0.000000000000000888;-0.441702488;-0.444236742;0.000077;0.0000772
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;84.25;-0.000000000000000888;-0.000000000000000888;-0.444236742;-0.446765006;0.0000772;0.0000775
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;84.5;-0.000000000000000888;-0.000000000000000888;-0.446765006;-0.44928718;0.0000775;0.0000778
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;84.75;-0.000000000000000888;-0.000000000000000888;-0.44928718;-0.451803165;0.0000778;0.000078
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;85;-0.000000000000000888;-0.000000000000000888;-0.451803165;-0.454312864;0.000078;0.0000783
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;85.25;-0.000000000000000888;-0.000000000000000888;-0.454312864;-0.456816182;0.0000783;0.0000786
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;85.5;-0.000000000000000888;-0.000000000000000888;-0.456816182;-0.459313026;0.0000786;0.0000788
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;85.75;-0.000000000000000888;-0.000000000000000888;-0.459313026;-0.461803306;0.0000788;0.0000791
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;86;-0.000000000000000888;-0.000000000000000888;-0.461803306;-0.464286933;0.0000791;0.0000794
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;86.25;-0.000000000000000888;-0.000000000000000888;-0.464286933;-0.466763819;0.0000794;0.0000796
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;86.5;-0.000000000000000888;-0.000000000000000888;-0.466763819;-0.469233879;0.0000796;0.0000799
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;86.75;-0.000000000000000888;-0.00000000000000178;-0.469233879;-0.471697031;0.0000799;0.0000801
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;87;-0.00000000000000178;-0.000000000000000888;-0.471697031;-0.474153192;0.0000801;0.0000804
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;87.25;-0.000000000000000888;-0.000000000000000888;-0.474153192;-0.476602331;0.0000804;0.0000807
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;87.5;-0.000000000000000888;-0.000000000000000888;-0.476602331;-0.479044482;0.0000807;0.0000809
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;87.75;-0.000000000000000888;-0.000000000000000888;-0.479044482;-0.481479685;0.0000809;0.0000812
1;FVC;-10.08957;2.14886;0.09095;-2.12513;0.10416;-2.5916;1.005;88;-0.000000000000000888;0;-0.481479685;-0.481479685;0.0000812;0.0000812
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;4;0.00000000000000117;0.00000000000000117;-0.018133731;-0.025938245;-0.168761927;-0.113411584
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;4.25;0.00000000000000117;0.00000000000000111;-0.025938245;-0.03329648;-0.113411584;-0.061228527
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;4.5;0.00000000000000111;0.00000000000000111;-0.03329648;-0.040245457;-0.061228527;-0.012386723
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;4.75;0.00000000000000111;0.00000000000000111;-0.040245457;-0.046795006;-0.012386723;0.031980583
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;5;0.00000000000000111;0.000000000000000999;-0.046795006;-0.052946692;0.031980583;0.071131267
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;5.25;0.000000000000000999;0.000000000000000999;-0.052946692;-0.058641586;0.071131267;0.104393022
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;5.5;0.000000000000000999;0.000000000000000999;-0.058641586;-0.063815644;0.104393022;0.13108095
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;5.75;0.000000000000000999;0.000000000000000999;-0.063815644;-0.06842371;0.13108095;0.150800438
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;6;0.000000000000000999;0.000000000000000999;-0.06842371;-0.072396835;0.150800438;0.16404824
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;6.25;0.000000000000000999;0.000000000000000888;-0.072396835;-0.075656483;0.16404824;0.171840254
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;6.5;0.000000000000000888;0.000000000000000888;-0.075656483;-0.078146883;0.171840254;0.175045702
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;6.75;0.000000000000000888;0.000000000000000888;-0.078146883;-0.079836046;0.175045702;0.174389179
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;7;0.000000000000000888;0.000000000000000888;-0.079836046;-0.080753801;0.174389179;0.170416496
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;7.25;0.000000000000000888;0.000000000000000888;-0.080753801;-0.080956229;0.170416496;0.16355898
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;7.5;0.000000000000000888;0.000000000000000777;-0.080956229;-0.080494556;0.16355898;0.154188794
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;7.75;0.000000000000000777;0.000000000000000888;-0.080494556;-0.079415427;0.154188794;0.142628431
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;8;0.000000000000000888;0.000000000000000888;-0.079415427;-0.07776407;0.142628431;0.129138289
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;8.25;0.000000000000000888;0.000000000000000777;-0.07776407;-0.07558682;0.129138289;0.113907272
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;8.5;0.000000000000000777;0.000000000000000888;-0.07558682;-0.072926058;0.113907272;0.097098864
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;8.75;0.000000000000000888;0.000000000000000888;-0.072926058;-0.069820046;0.097098864;0.07885922
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;9;0.000000000000000888;0.000000000000000777;-0.069820046;-0.06630341;0.07885922;0.059319294
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;9.25;0.000000000000000777;0.000000000000000777;-0.06630341;-0.06241384;0.059319294;0.038658292
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;9.5;0.000000000000000777;0.000000000000000777;-0.06241384;-0.058208771;0.038658292;0.017265382
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;9.75;0.000000000000000777;0.000000000000000777;-0.058208771;-0.053744328;0.017265382;-0.004468615
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;10;0.000000000000000777;0.000000000000000777;-0.053744328;-0.049069793;-0.004468615;-0.026206898
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;10.25;0.000000000000000777;0.000000000000000666;-0.049069793;-0.044228504;-0.026206898;-0.047659279
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;10.5;0.000000000000000666;0.000000000000000777;-0.044228504;-0.039258604;-0.047659279;-0.068575892
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;10.75;0.000000000000000777;0.000000000000000666;-0.039258604;-0.034193261;-0.068575892;-0.088755108
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;11;0.000000000000000666;0.000000000000000666;-0.034193261;-0.029059605;-0.088755108;-0.108088387
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;11.25;0.000000000000000666;0.000000000000000666;-0.029059605;-0.023880946;-0.108088387;-0.126503497
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;11.5;0.000000000000000666;0.000000000000000777;-0.023880946;-0.018677881;-0.126503497;-0.143939998
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;11.75;0.000000000000000777;0.000000000000000666;-0.018677881;-0.01346861;-0.143939998;-0.160347709
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;12;0.000000000000000666;0.000000000000000555;-0.01346861;-0.008269221;-0.160347709;-0.175685375
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;12.25;0.000000000000000555;0.000000000000000666;-0.008269221;-0.003093923;-0.175685375;-0.189919514
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;12.5;0.000000000000000666;0.000000000000000666;-0.003093923;0.002043158;-0.189919514;-0.203017327
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;12.75;0.000000000000000666;0.000000000000000555;0.002043158;0.007119438;-0.203017327;-0.214913561
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;13;0.000000000000000555;0.000000000000000555;0.007119438;0.012110962;-0.214913561;-0.225537759
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;13.25;0.000000000000000555;0.000000000000000666;0.012110962;0.016996552;-0.225537759;-0.23483014
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;13.5;0.000000000000000666;0.000000000000000555;0.016996552;0.021757516;-0.23483014;-0.242740398
2;FEF2575;-8.29881;1.81143;0.08834;-1.76754;0.18735;-0.537;0.318;13.75;0.000000000000000555;0.000000000000000555;0.021757516;0.02637738;-0.242740398;-0.249226612
